분과,중단원,아티클,문항 번호,난이도,퀴즈 유형,문제,정답 1,정답 2,보기 1,보기 2,보기 3,보기 4,보기 5,보기 6,예문,정답해설
,,,7,중-상,순서배열,다음 문장은 나무 꼭대기까지 물이 올라가는 과정을 나타냅니다. 원인과 결과가 자연스럽게 이어지도록 배열하세요.,나-라-가-다,,물관 아래쪽의 물 분자들이 수소 결합으로 이어진 채 잇따라 끌려 올라간다,자이언트 세쿼이아의 잎에서 물이 수증기로 증발한다,물기둥이 끊기지 않고 이어져 100미터가 넘는 나무 꼭대기 가까이까지 물이 도달한다,증발로 생긴 끌어당기는 힘이 잎에 가장 가까운 물 분자를 위로 올린다,,,-,잎에서 물이 증발하면 물기둥을 위로 빨아올리는 증산력이 생겨요. 수소 결합으로 이어진 물 분자들이 끊기지 않고 잇따라 끌려 올라가요. 물관 벽에 들러붙는 힘까지 더해져 꼭대기 가까이까지 물기둥이 이어져요.
생명,7-2) 생명의 화학,D. 생체 거대 분자,1,하,인라인,다음은 탄수화물을 이루는 분자에 대한 설명입니다. 빈칸에 들어갈 말을 고르세요.,1,2,포도당/글리세롤/아미노산,녹말/셀룰로스/키틴,,,,,물속에서 대부분 고리 모양으로 존재하는 [1]은(는) 세포가 단계적으로 분해해 에너지를 얻는 단당류다. 이 단당류가 길게 이어지면 식물 세포벽의 단단한 구조를 이루는 [2]이(가) 된다.,"포도당은 물속에서 대부분 고리 모양으로 존재하는 단당류예요. 같은 포도당이라도 연결 방식에 따라 전혀 다른 물질이 되는데, 식물 세포벽을 이루는 셀룰로스가 그 예예요. 녹말도 포도당이 이어진 물질이지만 이쪽은 식물이 에너지를 저장하는 데 쓰인답니다."
,,,2,하,OX,시스형 불포화지방산이 많은 기름은 사슬이 곧게 뻗어 있어 상온에서 액체인 경우가 많다.,X,,O,X,,,,,-,시스형 불포화지방산은 사슬이 꺾여 있어요. 꺾인 사슬끼리는 촘촘히 모이기 어려워서 상온에서 액체인 경우가 많죠. 반대로 포화지방산이 많은 지방은 분자들이 비교적 촘촘히 모일 수 있어 고체인 경우가 많아요.
,,,3,중,사지선다 (단수),"효소는 특정 분자를 인식하고, 항체는 특정 항원에 결합합니다. 이런 일이 가능한 이유로 알맞은 것을 고르세요.",3,,모든 단백질이 똑같은 입체 구조로 접히기 때문이다,단백질마다 이를 이루는 원소의 종류가 서로 다르기 때문이다,단백질마다 아미노산의 순서가 달라 저마다 다른 입체 구조를 이루기 때문이다,단백질이 물에 녹지 않아 세포 안에서 한자리를 지키기 때문이다,,,-,"단백질의 기능은 입체 구조에서 나와요. 아미노산이 어떤 순서로 이어지느냐에 따라 접히는 모양이 달라지고, 그 모양에 꼭 맞는 상대만 인식할 수 있게 되죠. 반대로 구조가 잘못 형성되면 기능에도 문제가 생긴답니다."
,,,4,중-상,순서배열,다음 문장은 세포를 둘러싼 막이 형성되는 과정을 설명한 것입니다. 원인과 결과가 자연스럽게 이어지도록 문장을 배열하세요.,나-라-가-다,,인지질 이중층은 세포를 둘러싼 막의 기본 구조를 이룬다.,인지질은 물과 잘 어울리는 부분과 물을 피하려는 부분을 함께 가진다.,막이 경계가 되어 생명체는 안과 밖을 구분하고 물질의 출입을 조절한다.,물속에 놓인 인지질은 스스로 배열되어 이중층을 형성한다.,,,-,인지질은 물과 어울리는 부분과 물을 피하는 부분을 한 분자에 함께 가지고 있어요. 그래서 물속에 놓이면 스스로 이중층으로 배열되죠. 이 이중층이 세포막의 기본 구조가 되면서 안과 밖을 가르고 물질의 출입을 조절하는 경계가 생겨요.
,,,5,상,직접 입력,빈칸에 들어갈 알맞은 말을 쓰세요.,뉴클레오타이드,,,,,,,,"DNA와 RNA는 서로 다른 역할을 맡지만, 둘 다 같은 종류의 단위가 길게 이어진 분자다. 이 기본 단위를 _______(이)라고 한다.",DNA와 RNA는 모두 뉴클레오타이드가 길게 이어진 분자예요. 같은 단위를 쓰는데도 당의 구조에 작은 차이가 있어서 안정성과 역할이 크게 갈렸답니다.
,,,6,중,사지선다 (복수),단백질의 구조 단계에 대한 설명으로 옳은 것을 모두 고르세요.,2,4,여러 사슬이 모여 이룬 기능적 복합체를 3차 구조라고 한다,아미노산이 이어지는 순서를 1차 구조라고 한다,사슬 전체의 입체 모양을 2차 구조라고 한다,알파나선과 베타병풍 같은 국소적인 접힘을 2차 구조라고 한다,,,-,"아미노산의 순서가 1차 구조, 알파나선과 베타병풍 같은 국소적인 접힘이 2차 구조예요. 사슬 전체의 입체 모양은 3차 구조라고 하고, 여러 사슬이 모여 하나의 기능적 복합체를 이루면 4차 구조가 된답니다."
,,,7,중-상,순서배열,다음 문장은 DNA와 RNA의 역할이 갈라진 이유를 설명한 것입니다. 원인과 결과가 자연스럽게 이어지도록 문장을 배열하세요.,다-가-라-나,,2번 탄소 자리의 하이드록실기는 RNA를 DNA보다 가수분해되기 쉽게 만든다.,많은 생명체에서 DNA는 정보를 보존하고 RNA는 그 정보를 세포의 활동으로 이어 준다.,RNA를 이루는 당에는 2번 탄소 자리에 하이드록실기가 붙어 있다.,가수분해되기 쉬운 RNA보다 DNA가 유전정보를 오래 보존하는 데 유리하다.,,,-,"RNA와 DNA를 가르는 것은 당의 2번 탄소 자리 하나예요. RNA에는 하이드록실기가 있고 DNA에는 그 자리에 수소가 있죠. 이 작은 차이가 가수분해되기 쉬운 정도를 갈라놓았고, 결국 정보를 오래 보존하는 역할과 정보를 전달하는 역할로 나뉘게 했어요."
화학,7-2) 생명의 화학,E. 유기 화학,1,하,인라인,다음 빈칸에 들어갈 알맞은 말을 고르세요.,1,3,작용기/이성질체/탄화수소,카복실산/아민/알코올,,,,,유기 분자 안에서 특징적인 성질과 반응을 나타내는 원자들의 묶음을 [1](이)라고 한다. 예를 들어 하이드록시기(-OH)가 붙어 있는 분자는 [2]의 성질을 띨 수 있다.,"작용기는 유기 분자 안에서 특징적인 성질과 반응을 나타내는 원자들의 묶음이에요. 하이드록시기(-OH)가 붙으면 알코올의 성질이, 카복실기(-COOH)가 붙으면 카복실산의 성질이 나타날 수 있어요. 탄소 뼈대가 비슷해도 어떤 작용기가 붙느냐에 따라 분자의 성질이 달라진답니다."
,,,2,하,OX,프리드리히 뵐러가 무기 화합물에서 요소를 만든 실험으로 생기론은 즉시 사라졌다.,X,,O,X,,,,,-,"프리드리히 뵐러는 무기 화합물에서 출발해 요소를 만들었어요. 다만 이 실험 하나로 생기론이 즉시 사라진 것은 아니에요. 생명체 밖에서도 유기 화합물이 만들어질 수 있다는 것을 보여 준 상징적인 사건이었고, 유기물과 무기물을 가르던 경계는 그 뒤로 점차 달라졌어요."
,,,3,중,사지선다 (단수),분자식이 같은 두 물질이 몸속에서 서로 다른 작용을 나타내기도 합니다. 그 까닭으로 가장 알맞은 것은 무엇인가요?,2,,두 물질을 이루는 원소의 종류가 서로 다르기 때문이다.,단백질이 특정한 모양의 분자를 구별해 작용하기 때문이다.,몸속에서는 분자의 크기만이 흡수와 분포를 결정하기 때문이다.,원자의 배열이 달라지면 분자 안의 원자 수도 함께 달라지기 때문이다.,,,-,"단백질은 특정한 모양의 분자를 구별하고, 효소는 구조가 맞는 분자의 반응을 더 잘 촉진해요. 그래서 구성 원자가 전부 같아도 배열이 달라지면 냄새와 반응성, 생물학적 작용까지 달라질 수 있어요. 의약품을 다룰 때 입체적인 구조를 함께 따지는 이유랍니다."
,,,4,중-상,순서배열,다음 문장은 탄화수소의 상태가 달라지는 과정을 설명한 것입니다. 원인과 결과가 자연스럽게 이어지도록 문장을 배열하세요.,나-가-라-다,,긴 사슬을 가진 분자들 사이에 작용하는 인력이 커진다.,탄소와 수소만으로 이루어진 분자에서 탄소 사슬이 길어진다.,사슬이 긴 탄화수소는 액체나 고체 상태로 존재하는 경우가 많다.,탄화수소의 끓는점과 녹는점이 함께 높아진다.,,,-,"탄화수소는 탄소 사슬이 길어질수록 분자 간 인력이 커져 끓는점과 녹는점이 높아지는 경향이 있어요. 그래서 작은 탄화수소는 기체인 경우가 많고, 사슬이 길어지면 액체나 고체가 되는 경우가 많죠. 다만 사슬의 모양에 따라 이 경향은 다시 달라질 수 있어요."
,,,5,상,직접 입력,빈칸에 들어갈 알맞은 말을 쓰세요.,구조 이성질체,,,,,,,,분자식이 같은 두 분자라도 원자들이 연결된 순서가 다르면 성질이 서로 다른 물질이 된다. 이런 관계에 있는 분자들을 __ ____(이)라고 한다.,"원자의 연결 순서가 다르면 분자식이 같아도 구조 이성질체가 돼요. 구성 원자가 전부 같아도 배열이 달라지면 냄새와 반응성, 생물학적 작용까지 달라질 수 있어요."
,,,6,중,사지선다 (복수),작용기에 대한 설명으로 알맞은 것을 모두 고르세요.,2,4,아미노기는 알데하이드와 케톤에서 볼 수 있는 작용기다.,카복실기가 붙어 있는 분자는 카복실산의 성질을 띨 수 있다.,같은 작용기를 가진 분자들은 서로 전혀 다른 성질을 나타낸다.,카보닐기에 질소가 연결된 구조는 아마이드에서 볼 수 있다.,,,-,"같은 작용기는 서로 다른 분자에서도 비슷한 화학적 성질을 나타내는 경우가 많아요. 카복실기(-COOH)가 있으면 카복실산의 성질을 띠고, 카보닐기에 질소가 연결된 구조는 아마이드에서 볼 수 있죠. 알데하이드와 케톤에서 볼 수 있는 작용기는 아미노기가 아니라 카보닐기예요."
,,,7,중-상,순서배열,다음 문장은 탄소가 수많은 화합물을 이루게 되는 과정을 설명한 것입니다. 설명의 흐름에 맞게 문장을 배열하세요.,나-라-가-다,,"탄소 사슬에 수소와 산소, 질소 같은 원소가 붙어 서로 다른 분자가 생긴다.",탄소는 원자가 전자를 이용해 여러 종류의 원자와 공유 결합을 만든다.,탄소를 뼈대로 한 다양한 분자 가운데 일부가 생명의 화학을 이룬다.,탄소 원자끼리 서로 이어져 긴 사슬이나 고리 구조가 생긴다.,,,-,"탄소는 원자가 전자를 이용해 여러 원자와 공유 결합을 만들고, 탄소끼리도 강하게 결합해 사슬과 가지, 고리를 이뤄요. 그 뼈대에 수소와 산소, 질소 같은 원소가 어디에 붙느냐에 따라 전혀 다른 분자가 되죠. 이렇게 열린 거대한 가능성의 일부가 생명의 화학으로 이어졌어요."
화학,7-2) 생명의 화학,F. 생화학,1,하,인라인,세포 안에서 일어나는 화학 반응에 대한 설명입니다. 빈칸에 들어갈 알맞은 말을 고르세요.,2,3,반응 속도/활성화 에너지/자유 에너지,전자 운반체/세포막/효소,,,,,세포 안에서는 수많은 화학 반응이 동시에 이어진다. 특정 반응의 [1]을(를) 낮추어 그 반응이 쉽게 일어나게 하는 물질을 [2](이)라고 한다.,"효소는 특정 반응의 활성화 에너지를 낮춰 그 반응이 세포 안에서 빠르게 일어나게 해요. 반응 속도를 낮추는 것이 아니라, 넘어야 할 문턱을 낮춰 주는 역할이에요. 세포막은 물질의 출입을 조절하는 쪽을 맡는답니다."
,,,2,하,OX,"생명체 안에서 일어나는 반응은 시험관 속 반응과 달리 새로운 화학 법칙을 따르기 때문에, 생화학이라는 분야로 따로 구분해 다룬다.",X,,O,X,,,,,-,생화학이 흥미로운 이유는 새로운 법칙이 등장해서가 아니에요. 시험관에서 작동하던 바로 그 화학 법칙이 살아 있는 세포에서도 그대로 작동해요. 달라지는 것은 법칙이 아니라 반응이 일어나는 환경이랍니다.
,,,3,중,사지선다 (단수),포도당이 피루브산으로 바뀌는 과정은 한 번의 큰 반응이 아니라 여러 단계로 이어집니다. 이렇게 여러 단계로 나뉠 때 세포가 얻는 이점은 무엇인가요?,4,,모든 반응이 같은 속도로 진행되어 세포 안의 농도가 고정된다,포도당이 가진 에너지가 한 번에 모두 방출된다,포도당 한 분자에서 생기는 피루브산의 수가 단계마다 늘어난다,단계마다 다른 효소가 작용해 각 반응을 따로 조절할 수 있다,,,-,"여러 단계로 나뉘어 있으면 단계마다 다른 효소가 붙어 반응 하나하나를 따로 조절할 수 있어요. 어떤 단계에서는 ATP가 쓰이고, 다른 단계에서는 ATP가 만들어지기도 해요. 중간에 생긴 물질이 다른 대사 경로로 빠져나가 새로운 분자의 재료가 되기도 한답니다."
,,,4,중-상,순서배열,다음 문장은 우주의 원소가 생명의 화학적 흐름으로 이어지는 과정을 설명한 것입니다. 원인과 결과가 자연스럽게 이어지도록 배열하세요.,나-라-가-다,,여러 분자가 서로 반응하고 연결되어 화학적 네트워크를 이룬다,별에서 여러 종류의 원소가 생성된다,물질과 에너지와 정보의 흐름이 이어져 살아 있는 계가 나타난다,지구에서 원소들이 결합해 수많은 분자가 생성된다,,,-,"별에서 생성된 원소가 지구에서 수많은 분자가 되었어요. 그 분자들이 서로 반응하고 연결되면서 복잡한 화학적 네트워크를 이루었고요. 분자 하나만으로는 생명이 되지 않고, 물질과 에너지와 정보의 흐름이 이어질 때 비로소 살아 있는 계의 특징이 나타난답니다."
,,,5,상,직접 입력,빈칸에 들어갈 알맞은 말을 쓰세요.,정상 상태,,,,,,,,"살아 있는 세포는 열역학적 평형에 머물지 않는다. 외부와 물질과 에너지를 주고받으며 생성과 소비가 계속되는 가운데에도 전체 상태가 비교적 일정하게 유지되는데, 이러한 상태를 __ __(이)라고 한다.","정상 상태는 반응이 멈춘 평형과 달라요. 물질이 계속 들어오고 나가면서도 전체 상태가 일정한 범위에 머무는 것이지요. 생명은 멈춰 있어서 안정적인 것이 아니라, 흐름을 유지하기 때문에 살아 있답니다."
